Employee_ID,First_Name,Last_Name,Age,Department_Region,Current_Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Tenure,Target_Bonus,Geographic_Differential,Actual_Bonus
EMP1574,Bob,Davis,35,Finance-New York,Pending,2023-06-10,114302.51,bob.davis@example.com,(132)-850-7250,Poor,"FALSE",Finance,New York,2.6,1.1,1.126,0.62
EMP1575,Alice,Miller,35,Finance-Texas,Inactive,2021-06-09,87816.61,alice.miller@example.com,(786)-376-7315,Poor,"FALSE",Finance,Texas,4.6,1.12,0.982,0.55
EMP1576,Frank,Jones,NULL,Sales-Florida,Inactive,2020-03-30,70750.38,frank.jones@example.com,(252)-654-6967,Poor,"FALSE",Sales,Florida,5.8,1.15,0.954,0.55
EMP1577,Frank,Miller,NULL,Cloud Tech-Texas,Active,2024-05-02,NULL,frank.miller@example.com,(157)-903-9234,Excellent,"TRUE",Cloud Tech,Texas,1.7,1.1,0.982,2.16
EMP1578,Bob,Johnson,30,DevOps-Nevada,Active,2024-11-06,97978.36,bob.johnson@example.com,(558)-099-6131,Poor,"TRUE",DevOps,Nevada,1.2,1.1,1.016,0.56
EMP1579,David,Johnson,NULL,DevOps-Nevada,Inactive,2023-08-17,107172.80,david.johnson@example.com,(730)-346-1561,Excellent,"TRUE",DevOps,Nevada,2.4,1.1,1.016,2.24
EMP1580,Charlie,Miller,25,Finance-Nevada,Inactive,2020-03-18,56126.46,charlie.miller@example.com,(624)-467-0461,Poor,"TRUE",Finance,Nevada,5.8,1.15,1.016,0.58
EMP1581,Eva,Smith,NULL,Cloud Tech-Illinois,Active,2021-06-13,78534.29,eva.smith@example.com,(268)-171-5159,Average,"TRUE",Cloud Tech,Illinois,4.6,1.15,1.039,1.19
EMP1582,Grace,Brown,40,HR-Texas,Inactive,2023-10-10,NULL,grace.brown@example.com,(252)-986-7075,Good,"FALSE",HR,Texas,2.2,1.07,0.982,1.58
EMP1583,Bob,Johnson,NULL,Cloud Tech-Nevada,Active,2022-01-02,114963.34,bob.johnson@example.com,(604)-641-9784,Excellent,"FALSE",Cloud Tech,Nevada,4,1.13,1.016,2.3
EMP1584,Eva,Miller,NULL,Cloud Tech-California,Inactive,2022-02-20,77657.93,eva.miller@example.com,(758)-512-6860,Poor,"FALSE",Cloud Tech,California,3.9,1.13,1.149,0.65
EMP1585,Heidi,Davis,30,Sales-New York,Active,2024-03-09,77369.48,heidi.davis@example.com,(205)-943-8975,Average,"FALSE",Sales,New York,1.8,1.08,1.126,1.22
EMP1586,Eva,Miller,30,HR-Nevada,Pending,2023-08-19,76119.14,eva.miller@example.com,NULL,Good,"FALSE",HR,Nevada,2.4,1.07,1.016,1.63
EMP1587,Charlie,Williams,25,Cloud Tech-Texas,Pending,2023-05-06,77585.72,charlie.williams@example.com,(546)-540-8423,Excellent,"FALSE",Cloud Tech,Texas,2.7,1.1,0.982,2.16
EMP1588,Bob,Brown,35,Admin-Nevada,Pending,2024-01-26,74069.62,bob.brown@example.com,(560)-754-0914,Good,"FALSE",Admin,Nevada,1.9,1.05,1.016,1.6
EMP1589,Charlie,Jones,30,Admin-New York,Pending,2024-09-05,67691.92,charlie.jones@example.com,NULL,Average,"TRUE",Admin,New York,1.3,1.05,1.126,1.18
EMP1590,Alice,Smith,NULL,Finance-Nevada,Pending,2020-05-29,70345.69,alice.smith@example.com,(764)-579-3896,Excellent,"TRUE",Finance,Nevada,5.6,1.15,1.016,2.34
EMP1591,Bob,Garcia,30,DevOps-Illinois,Inactive,2021-11-08,74999.69,bob.garcia@example.com,NULL,Good,"TRUE",DevOps,Illinois,4.1,1.15,1.039,1.79
EMP1592,David,Jones,25,HR-Illinois,Active,2021-01-31,72245.02,david.jones@example.com,(154)-660-2415,Poor,"TRUE",HR,Illinois,4.9,1.09,1.039,0.57
EMP1593,Eva,Brown,NULL,Admin-Illinois,Pending,2022-01-16,106538.98,eva.brown@example.com,(139)-449-8829,Excellent,"FALSE",Admin,Illinois,4,1.05,1.039,2.18
EMP1594,Charlie,Brown,25,HR-New York,Active,2023-12-29,101787.14,charlie.brown@example.com,(597)-364-2479,Good,"FALSE",HR,New York,2,1.07,1.126,1.81
EMP1595,Frank,Brown,30,DevOps-Nevada,Inactive,2024-12-02,83596.78,frank.brown@example.com,(962)-440-6305,Average,"FALSE",DevOps,Nevada,1.1,1.1,1.016,1.12
EMP1596,Eva,Jones,40,Sales-Texas,Active,2023-08-15,92463.94,eva.jones@example.com,(244)-795-1329,Average,"TRUE",Sales,Texas,2.4,1.1,0.982,1.08
EMP1597,Charlie,Davis,NULL,Admin-California,Pending,2024-12-20,93863.32,charlie.davis@example.com,(531)-949-7968,Excellent,"FALSE",Admin,California,1,1.05,1.149,2.41
EMP1598,Alice,Brown,NULL,DevOps-Texas,Pending,2023-03-31,78359.41,alice.brown@example.com,(586)-780-5554,Good,"FALSE",DevOps,Texas,2.8,1.1,0.982,1.62
EMP1599,Alice,Miller,NULL,HR-Illinois,Pending,2022-08-24,95773.57,alice.miller@example.com,(727)-738-2645,Excellent,"FALSE",HR,Illinois,3.4,1.08,1.039,2.24
EMP1600,Grace,Jones,30,Sales-Nevada,Inactive,2020-10-01,82529.08,grace.jones@example.com,NULL,Excellent,"TRUE",Sales,Nevada,5.3,1.15,1.016,2.34
EMP1601,Grace,Garcia,35,Sales-Texas,Pending,2021-05-04,109358.73,grace.garcia@example.com,(445)-770-2991,Good,"FALSE",Sales,Texas,4.7,1.12,0.982,1.65
EMP1602,Charlie,Brown,NULL,Admin-Florida,Active,2021-01-01,89645.01,charlie.brown@example.com,(959)-660-4872,Good,"TRUE",Admin,Florida,5,1.05,0.954,1.5
EMP1603,Charlie,Miller,40,HR-Texas,Active,2024-04-08,84134.95,charlie.miller@example.com,(682)-691-1632,Poor,"TRUE",HR,Texas,1.7,1.06,0.982,0.52
EMP1604,Frank,Davis,30,Cloud Tech-Nevada,Active,2022-11-26,113540.83,frank.davis@example.com,(194)-226-8652,Good,"TRUE",Cloud Tech,Nevada,3.1,1.13,1.016,1.72
EMP1605,Heidi,Williams,40,Cloud Tech-Texas,Pending,2021-10-25,57225.75,heidi.williams@example.com,(694)-551-5887,Average,"TRUE",Cloud Tech,Texas,4.2,1.15,0.982,1.13
EMP1606,Eva,Davis,35,Sales-Illinois,Pending,2020-12-22,76366.17,eva.davis@example.com,(636)-774-7225,Excellent,"FALSE",Sales,Illinois,5,1.12,1.039,2.33
EMP1607,Bob,Garcia,NULL,HR-Florida,Active,2022-11-23,78408.95,bob.garcia@example.com,(408)-572-1695,Excellent,"TRUE",HR,Florida,3.1,1.08,0.954,2.06
EMP1608,Frank,Brown,40,Finance-Illinois,Active,2022-10-24,111742.40,frank.brown@example.com,(663)-093-2997,Average,"TRUE",Finance,Illinois,3.2,1.1,1.039,1.14
EMP1609,David,Garcia,25,Sales-Nevada,Inactive,2021-03-09,60516.83,david.garcia@example.com,(199)-605-9328,Good,"FALSE",Sales,Nevada,4.8,1.12,1.016,1.71
EMP1610,Bob,Jones,30,Finance-California,Pending,2020-08-20,83706.17,bob.jones@example.com,(715)-096-8831,Average,"FALSE",Finance,California,5.4,1.15,1.149,1.32
EMP1611,David,Johnson,NULL,Admin-Nevada,Inactive,2020-02-15,67056.92,david.johnson@example.com,(753)-273-5240,Average,"TRUE",Admin,Nevada,5.9,1.05,1.016,1.07
EMP1612,Charlie,Brown,30,DevOps-Illinois,Active,2024-12-29,90058.85,charlie.brown@example.com,NULL,Poor,"FALSE",DevOps,Illinois,1,1.1,1.039,0.57
EMP1613,Eva,Johnson,30,Sales-Florida,Pending,2023-02-28,94633.59,eva.johnson@example.com,(781)-952-3709,Average,"TRUE",Sales,Florida,2.8,1.1,0.954,1.05
EMP1614,Eva,Miller,25,Admin-Florida,Pending,2022-08-23,110711.17,eva.miller@example.com,NULL,Excellent,"TRUE",Admin,Florida,3.4,1.05,0.954,2
EMP1615,Grace,Williams,NULL,Admin-Illinois,Active,2023-06-30,96175.41,grace.williams@example.com,(980)-770-4604,Average,"TRUE",Admin,Illinois,2.5,1.05,1.039,1.09
EMP1616,Frank,Smith,40,Sales-Illinois,Active,2021-04-15,76474.79,frank.smith@example.com,(687)-611-2490,Excellent,"TRUE",Sales,Illinois,4.7,1.12,1.039,2.33
EMP1617,Alice,Garcia,30,Sales-Illinois,Pending,2022-05-09,107855.99,alice.garcia@example.com,(256)-523-7340,Excellent,"FALSE",Sales,Illinois,3.6,1.1,1.039,2.29
EMP1618,Charlie,Davis,40,Sales-Illinois,Active,2024-12-02,104870.78,charlie.davis@example.com,(517)-734-5474,Excellent,"TRUE",Sales,Illinois,1.1,1.08,1.039,2.24
EMP1619,Bob,Williams,25,Finance-Nevada,Active,2023-05-20,NULL,bob.williams@example.com,(749)-490-2283,Good,"FALSE",Finance,Nevada,2.6,1.1,1.016,1.68
EMP1620,Grace,Brown,NULL,Finance-California,Active,2023-11-29,87087.16,grace.brown@example.com,NULL,Poor,"FALSE",Finance,California,2.1,1.1,1.149,0.63
EMP1621,Heidi,Johnson,40,HR-Illinois,Pending,2024-04-08,108603.34,heidi.johnson@example.com,(774)-222-9463,Excellent,"FALSE",HR,Illinois,1.7,1.06,1.039,2.2
EMP1622,Grace,Davis,30,HR-Florida,Active,2024-10-25,55867.23,grace.davis@example.com,(303)-942-9044,Excellent,"FALSE",HR,Florida,1.2,1.06,0.954,2.02
EMP1623,Grace,Johnson,35,Admin-Texas,Pending,2024-03-02,105259.57,grace.johnson@example.com,(886)-792-5297,Good,"TRUE",Admin,Texas,1.8,1.05,0.982,1.55
EMP1624,Bob,Jones,NULL,Cloud Tech-Florida,Pending,2021-02-24,98143.67,bob.jones@example.com,(585)-672-8726,Excellent,"FALSE",Cloud Tech,Florida,4.9,1.15,0.954,2.19
EMP1625,Frank,Johnson,25,Admin-Florida,Pending,2023-04-13,67754.29,frank.johnson@example.com,(601)-534-3323,Average,"TRUE",Admin,Florida,2.7,1.05,0.954,1
EMP1626,Grace,Jones,NULL,HR-Illinois,Inactive,2023-10-25,77821.79,grace.jones@example.com,(913)-577-9082,Average,"FALSE",HR,Illinois,2.2,1.07,1.039,1.11
EMP1627,Heidi,Miller,30,HR-Illinois,Pending,2022-09-17,67764.44,heidi.miller@example.com,(350)-615-8147,Poor,"FALSE",HR,Illinois,3.3,1.08,1.039,0.56
EMP1628,Frank,Davis,40,DevOps-New York,Pending,2020-08-31,102346.99,frank.davis@example.com,(881)-079-8333,Excellent,"TRUE",DevOps,New York,5.3,1.18,1.126,2.66
EMP1629,Charlie,Davis,25,Admin-Illinois,Inactive,2024-05-28,73690.65,charlie.davis@example.com,(233)-720-9483,Good,"TRUE",Admin,Illinois,1.6,1.05,1.039,1.64
EMP1630,Alice,Smith,30,Finance-Nevada,Active,2024-07-05,56376.20,alice.smith@example.com,(131)-284-0332,Average,"TRUE",Finance,Nevada,1.5,1.08,1.016,1.1
EMP1631,Grace,Brown,25,Cloud Tech-California,Active,2022-01-29,55602.78,grace.brown@example.com,(997)-718-0512,Good,"FALSE",Cloud Tech,California,3.9,1.13,1.149,1.95
EMP1632,Grace,Jones,40,Sales-Nevada,Pending,2021-08-09,99812.41,grace.jones@example.com,(717)-173-1892,Good,"FALSE",Sales,Nevada,4.4,1.12,1.016,1.71
EMP1633,Charlie,Smith,40,Finance-Texas,Active,2024-10-07,95981.90,charlie.smith@example.com,(974)-909-6172,Average,"TRUE",Finance,Texas,1.2,1.08,0.982,1.06
EMP1634,Eva,Johnson,30,Cloud Tech-Illinois,Pending,2022-11-22,98891.48,eva.johnson@example.com,(997)-046-9471,Good,"TRUE",Cloud Tech,Illinois,3.1,1.13,1.039,1.76
EMP1635,Alice,Johnson,35,Admin-Nevada,Active,2020-11-18,56079.00,alice.johnson@example.com,(587)-844-4834,Average,"TRUE",Admin,Nevada,5.1,1.05,1.016,1.07
EMP1636,Grace,Smith,35,DevOps-Florida,Inactive,2023-04-15,NULL,grace.smith@example.com,(488)-471-2704,Good,"TRUE",DevOps,Florida,2.7,1.1,0.954,1.57
EMP1637,Bob,Davis,25,Sales-California,Pending,2024-08-26,89137.97,bob.davis@example.com,(877)-221-6416,Average,"FALSE",Sales,California,1.3,1.08,1.149,1.24
EMP1638,Frank,Johnson,35,Admin-Illinois,Active,2022-07-20,115079.97,frank.johnson@example.com,(582)-313-3483,Excellent,"TRUE",Admin,Illinois,3.5,1.05,1.039,2.18
EMP1639,Eva,Garcia,30,Finance-Illinois,Active,2023-02-18,55067.02,eva.garcia@example.com,(587)-149-3924,Poor,"TRUE",Finance,Illinois,2.9,1.1,1.039,0.57
EMP1640,Bob,Miller,NULL,HR-Illinois,Pending,2021-05-27,98593.43,bob.miller@example.com,(236)-229-2586,Average,"TRUE",HR,Illinois,4.6,1.09,1.039,1.13
EMP1641,Heidi,Miller,30,HR-Florida,Pending,2022-08-01,112756.67,heidi.miller@example.com,(964)-347-4523,Average,"TRUE",HR,Florida,3.4,1.08,0.954,1.03
EMP1642,Heidi,Garcia,25,HR-Texas,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,(555)-746-9659,Poor,"FALSE",HR,Texas,2.5,1.07,0.982,0.53
EMP1643,David,Smith,35,Finance-California,Pending,2023-01-02,50680.62,david.smith@example.com,(606)-527-4032,Average,"TRUE",Finance,California,3,1.1,1.149,1.26
EMP1644,David,Garcia,35,Cloud Tech-Florida,Pending,2024-03-13,107475.23,david.garcia@example.com,(445)-056-6587,Average,"FALSE",Cloud Tech,Florida,1.8,1.1,0.954,1.05
EMP1645,Charlie,Jones,40,HR-California,Active,2023-03-20,68835.30,charlie.jones@example.com,(339)-874-1131,Good,"TRUE",HR,California,2.8,1.07,1.149,1.84
EMP1646,David,Jones,40,DevOps-New York,Active,2024-02-15,66943.96,david.jones@example.com,(579)-706-7348,Poor,"TRUE",DevOps,New York,1.9,1.1,1.126,0.62
EMP1647,David,Smith,30,Admin-Illinois,Inactive,2020-11-15,104525.69,david.smith@example.com,(960)-105-4856,Excellent,"FALSE",Admin,Illinois,5.1,1.05,1.039,2.18
EMP1648,Bob,Garcia,40,Sales-Texas,Pending,2020-03-27,109360.74,bob.garcia@example.com,(417)-215-6228,Average,"TRUE",Sales,Texas,5.8,1.15,0.982,1.13
EMP1649,Frank,Jones,40,Sales-California,Inactive,2021-01-09,118907.63,frank.jones@example.com,(493)-817-3597,Poor,"FALSE",Sales,California,5,1.12,1.149,0.64
EMP1650,Eva,Davis,40,Admin-Illinois,Active,2020-04-20,86801.48,eva.davis@example.com,(488)-402-1556,Good,"FALSE",Admin,Illinois,5.7,1.05,1.039,1.64
EMP1651,Alice,Garcia,NULL,HR-Florida,Pending,2024-05-08,62236.03,alice.garcia@example.com,(325)-737-5533,Excellent,"TRUE",HR,Florida,1.7,1.06,0.954,2.02
EMP1652,Heidi,Davis,35,DevOps-Texas,Active,2023-10-12,64752.67,heidi.davis@example.com,(490)-216-6669,Poor,"FALSE",DevOps,Texas,2.2,1.1,0.982,0.54
EMP1653,Frank,Jones,35,Sales-California,Active,2023-01-28,68399.43,frank.jones@example.com,(808)-509-6084,Excellent,"FALSE",Sales,California,2.9,1.1,1.149,2.53
EMP1654,Frank,Miller,35,Admin-Florida,Inactive,2021-03-07,79336.51,frank.miller@example.com,(874)-951-1917,Excellent,"FALSE",Admin,Florida,4.8,1.05,0.954,2
EMP1655,Frank,Jones,40,HR-Florida,Active,2023-03-16,59179.74,frank.jones@example.com,(182)-819-7930,Excellent,"FALSE",HR,Florida,2.8,1.07,0.954,2.04
EMP1656,David,Davis,25,DevOps-California,Active,2023-02-11,80255.31,david.davis@example.com,(647)-725-1294,Average,"FALSE",DevOps,California,2.9,1.1,1.149,1.26
EMP1657,Charlie,Williams,30,Finance-Texas,Active,2022-05-13,84971.85,charlie.williams@example.com,(786)-069-4095,Average,"FALSE",Finance,Texas,3.6,1.1,0.982,1.08
EMP1658,Frank,Brown,40,HR-California,Pending,2024-10-24,89748.42,frank.brown@example.com,NULL,Good,"FALSE",HR,California,1.2,1.06,1.149,1.83
EMP1659,Charlie,Johnson,25,Admin-California,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,(873)-959-2322,Good,"FALSE",Admin,California,1.3,1.05,1.149,1.81
EMP1660,Frank,Garcia,35,HR-California,Pending,2023-02-15,115229.12,frank.garcia@example.com,(421)-089-0284,Poor,"TRUE",HR,California,2.9,1.07,1.149,0.61
EMP1661,Alice,Williams,40,Cloud Tech-California,Pending,2023-05-25,63927.07,alice.williams@example.com,(155)-333-4263,Good,"TRUE",Cloud Tech,California,2.6,1.1,1.149,1.9
EMP1662,Charlie,Jones,35,HR-California,Pending,2022-11-11,84124.56,charlie.jones@example.com,(335)-027-1606,Excellent,"FALSE",HR,California,3.1,1.08,1.149,2.48
EMP1663,Bob,Miller,40,Sales-California,Inactive,2023-07-17,116961.61,bob.miller@example.com,(360)-776-3368,Excellent,"TRUE",Sales,California,2.5,1.1,1.149,2.53
EMP1664,Frank,Smith,40,DevOps-Illinois,Pending,2022-04-08,109423.05,frank.smith@example.com,(112)-898-1230,Average,"FALSE",DevOps,Illinois,3.7,1.13,1.039,1.17
EMP1665,Charlie,Jones,35,Admin-California,Inactive,2023-08-30,70394.94,charlie.jones@example.com,(795)-563-3184,Excellent,"FALSE",Admin,California,2.3,1.05,1.149,2.41
EMP1666,Grace,Miller,35,Finance-California,Pending,2023-04-17,86465.50,grace.miller@example.com,(748)-170-0665,Poor,"TRUE",Finance,California,2.7,1.1,1.149,0.63
EMP1667,Charlie,Brown,30,Cloud Tech-New York,Pending,2021-04-25,96341.58,charlie.brown@example.com,(155)-416-4315,Excellent,"FALSE",Cloud Tech,New York,4.7,1.15,1.126,2.59
EMP1668,Bob,Jones,30,Admin-Florida,Active,2020-07-14,54465.47,bob.jones@example.com,(704)-502-3289,Excellent,"FALSE",Admin,Florida,5.5,1.05,0.954,2
EMP1669,Alice,Davis,25,Finance-Illinois,Active,2020-07-31,68371.66,alice.davis@example.com,(282)-270-0933,Poor,"FALSE",Finance,Illinois,5.4,1.15,1.039,0.6
EMP1670,Grace,Smith,35,Admin-New York,Pending,2021-08-04,81021.23,grace.smith@example.com,(596)-262-2821,Good,"FALSE",Admin,New York,4.4,1.05,1.126,1.77
EMP1671,Charlie,Miller,25,Cloud Tech-Nevada,Inactive,2024-10-28,114069.07,charlie.miller@example.com,(512)-073-4653,Good,"TRUE",Cloud Tech,Nevada,1.2,1.1,1.016,1.68
EMP1672,Heidi,Miller,NULL,HR-Illinois,Inactive,2020-10-03,117867.96,heidi.miller@example.com,(950)-050-7025,Poor,"FALSE",HR,Illinois,5.2,1.1,1.039,0.57
EMP1673,Charlie,Miller,NULL,Sales-Florida,Pending,2024-03-13,94509.58,charlie.miller@example.com,NULL,Average,"FALSE",Sales,Florida,1.8,1.08,0.954,1.03
EMP1674,Eva,Brown,35,Finance-Illinois,Active,2024-07-06,56268.78,eva.brown@example.com,(316)-117-7686,Excellent,"FALSE",Finance,Illinois,1.5,1.08,1.039,2.24
EMP1675,Grace,Jones,35,Admin-California,Active,2020-01-01,86632.14,grace.jones@example.com,(290)-477-4257,Poor,"TRUE",Admin,California,6,1.05,1.149,0.6
EMP1676,Charlie,Brown,35,HR-Florida,Pending,2020-01-18,98143.90,charlie.brown@example.com,(591)-779-3237,Excellent,"FALSE",HR,Florida,6,1.1,0.954,2.1
EMP1677,Heidi,Garcia,35,Cloud Tech-Florida,Inactive,2023-05-07,NULL,heidi.garcia@example.com,(223)-116-4912,Average,"TRUE",Cloud Tech,Florida,2.7,1.1,0.954,1.05
EMP1678,Frank,Johnson,30,Finance-Illinois,Inactive,2022-03-19,67492.73,frank.johnson@example.com,(342)-457-9888,Excellent,"TRUE",Finance,Illinois,3.8,1.1,1.039,2.29
EMP1679,Grace,Johnson,40,Admin-California,Active,2022-05-14,93772.61,grace.johnson@example.com,(425)-652-9059,Poor,"FALSE",Admin,California,3.6,1.05,1.149,0.6
EMP1680,Eva,Garcia,35,DevOps-Nevada,Pending,2024-07-14,68817.54,eva.garcia@example.com,(320)-203-2649,Excellent,"FALSE",DevOps,Nevada,1.5,1.1,1.016,2.24
EMP1681,Bob,Jones,30,Admin-California,Active,2023-07-28,81874.01,bob.jones@example.com,(977)-539-6736,Good,"TRUE",Admin,California,2.4,1.05,1.149,1.81
EMP1682,Heidi,Davis,30,HR-Texas,Active,2020-04-11,117880.14,heidi.davis@example.com,(948)-714-8551,Average,"FALSE",HR,Texas,5.7,1.1,0.982,1.08
EMP1683,Bob,Brown,35,HR-New York,Pending,2022-06-16,100897.49,bob.brown@example.com,(457)-871-5840,Average,"TRUE",HR,New York,3.5,1.08,1.126,1.22
EMP1684,Charlie,Smith,25,Finance-New York,Inactive,2022-05-10,71810.37,charlie.smith@example.com,(560)-821-3710,Average,"TRUE",Finance,New York,3.6,1.1,1.126,1.24
EMP1685,Frank,Miller,40,DevOps-Texas,Inactive,2020-06-13,109048.24,frank.miller@example.com,(842)-547-6817,Poor,"FALSE",DevOps,Texas,5.6,1.18,0.982,0.58
EMP1686,Alice,Miller,35,Finance-Texas,Pending,2022-08-20,62712.26,alice.miller@example.com,(268)-323-0357,Average,"FALSE",Finance,Texas,3.4,1.1,0.982,1.08
EMP1687,Eva,Jones,40,Cloud Tech-Texas,Pending,2021-05-24,76935.85,eva.jones@example.com,(929)-880-8582,Good,"TRUE",Cloud Tech,Texas,4.6,1.15,0.982,1.69
EMP1688,David,Davis,25,Admin-Florida,Pending,2024-04-27,56577.22,david.davis@example.com,(825)-212-9327,Poor,"TRUE",Admin,Florida,1.7,1.05,0.954,0.5
EMP1689,David,Johnson,40,Finance-Nevada,Inactive,2021-10-23,61102.80,david.johnson@example.com,(963)-406-4685,Good,"TRUE",Finance,Nevada,4.2,1.12,1.016,1.71
EMP1690,Bob,Johnson,35,Finance-Nevada,Inactive,2021-02-10,75229.87,bob.johnson@example.com,(775)-240-1483,Excellent,"TRUE",Finance,Nevada,4.9,1.12,1.016,2.28
EMP1691,David,Miller,25,Admin-Nevada,Inactive,2021-10-26,51054.74,david.miller@example.com,(399)-106-2271,Excellent,"FALSE",Admin,Nevada,4.2,1.05,1.016,2.13
EMP1692,Bob,Jones,40,Admin-Texas,Active,2023-04-05,104843.27,bob.jones@example.com,(362)-669-3350,Excellent,"FALSE",Admin,Texas,2.7,1.05,0.982,2.06
EMP1693,Charlie,Brown,35,Cloud Tech-New York,Active,2022-10-20,56398.11,charlie.brown@example.com,(342)-619-2371,Excellent,"FALSE",Cloud Tech,New York,3.2,1.13,1.126,2.54
EMP1694,Alice,Johnson,25,HR-Nevada,Active,2023-12-07,87544.73,alice.johnson@example.com,(450)-184-8196,Good,"FALSE",HR,Nevada,2.1,1.07,1.016,1.63
EMP1695,Heidi,Brown,30,HR-Illinois,Pending,2024-03-29,74312.24,heidi.brown@example.com,(374)-189-7214,Poor,"FALSE",HR,Illinois,1.8,1.06,1.039,0.55
EMP1696,David,Davis,25,DevOps-Florida,Inactive,2024-01-23,59431.25,david.davis@example.com,(406)-417-6926,Poor,"TRUE",DevOps,Florida,1.9,1.1,0.954,0.52
EMP1697,Heidi,Johnson,40,Sales-California,Pending,2023-11-28,84306.44,heidi.johnson@example.com,(438)-119-9536,Average,"FALSE",Sales,California,2.1,1.1,1.149,1.26
EMP1698,Frank,Johnson,35,DevOps-Florida,Inactive,2024-11-11,108194.47,frank.johnson@example.com,(660)-144-4855,Good,"FALSE",DevOps,Florida,1.1,1.1,0.954,1.57
EMP1699,Charlie,Williams,25,Sales-New York,Inactive,2021-08-28,107359.30,charlie.williams@example.com,(451)-017-3972,Excellent,"FALSE",Sales,New York,4.3,1.12,1.126,2.52
EMP1700,Heidi,Johnson,25,DevOps-Illinois,Inactive,2024-02-11,NULL,heidi.johnson@example.com,(964)-178-9968,Good,"FALSE",DevOps,Illinois,1.9,1.1,1.039,1.71
EMP1701,Frank,Garcia,NULL,Admin-California,Pending,2020-05-09,96080.26,frank.garcia@example.com,(860)-919-1910,Average,"FALSE",Admin,California,5.6,1.05,1.149,1.21
EMP1702,Grace,Smith,30,Sales-Nevada,Inactive,2024-04-17,88602.75,grace.smith@example.com,(359)-966-0576,Average,"TRUE",Sales,Nevada,1.7,1.08,1.016,1.1
EMP1703,Frank,Garcia,40,DevOps-California,Active,2020-07-16,86624.04,frank.garcia@example.com,(980)-660-3919,Good,"TRUE",DevOps,California,5.5,1.18,1.149,2.03
EMP1704,Charlie,Jones,30,Cloud Tech-New York,Active,2022-09-21,63413.16,charlie.jones@example.com,(514)-607-4554,Good,"TRUE",Cloud Tech,New York,3.3,1.13,1.126,1.91
EMP1705,Grace,Jones,40,Sales-Illinois,Pending,2023-04-23,67915.70,grace.jones@example.com,(347)-057-4237,Good,"FALSE",Sales,Illinois,2.7,1.1,1.039,1.71
EMP1706,Bob,Brown,25,Admin-Nevada,Inactive,2024-12-27,108245.44,bob.brown@example.com,(856)-527-1558,Poor,"TRUE",Admin,Nevada,1,1.05,1.016,0.53
EMP1707,Alice,Garcia,35,Sales-Nevada,Inactive,2024-08-10,75834.81,alice.garcia@example.com,(835)-411-6596,Excellent,"TRUE",Sales,Nevada,1.4,1.08,1.016,2.19
EMP1708,Eva,Garcia,NULL,Cloud Tech-Nevada,Active,2024-09-04,71273.32,eva.garcia@example.com,(263)-475-5751,Good,"FALSE",Cloud Tech,Nevada,1.3,1.1,1.016,1.68
EMP1709,Bob,Garcia,25,DevOps-New York,Pending,2022-02-28,63262.23,bob.garcia@example.com,(250)-139-4883,Good,"FALSE",DevOps,New York,3.8,1.13,1.126,1.91
EMP1710,David,Davis,NULL,DevOps-New York,Pending,2024-03-14,89069.91,david.davis@example.com,(882)-691-3118,Good,"FALSE",DevOps,New York,1.8,1.1,1.126,1.86
EMP1711,Frank,Johnson,40,DevOps-Nevada,Inactive,2024-12-13,57287.17,frank.johnson@example.com,(642)-585-6260,Average,"TRUE",DevOps,Nevada,1.1,1.1,1.016,1.12
EMP1712,Grace,Smith,NULL,HR-Nevada,Active,2022-12-29,119890.35,grace.smith@example.com,(499)-153-7037,Average,"TRUE",HR,Nevada,3,1.07,1.016,1.09
EMP1713,Frank,Brown,35,Sales-California,Inactive,2022-04-24,103492.91,frank.brown@example.com,(240)-733-3372,Poor,"FALSE",Sales,California,3.7,1.1,1.149,0.63
EMP1714,Frank,Garcia,NULL,Admin-Illinois,Pending,2021-03-14,76254.42,frank.garcia@example.com,(204)-309-7767,Excellent,"FALSE",Admin,Illinois,4.8,1.05,1.039,2.18
EMP1715,Eva,Garcia,35,Finance-Florida,Inactive,2020-01-01,100841.93,eva.garcia@example.com,(893)-628-9695,Poor,"TRUE",Finance,Florida,6,1.15,0.954,0.55
EMP1716,Alice,Williams,NULL,Admin-California,Active,2021-09-07,118907.61,alice.williams@example.com,(454)-655-3584,Excellent,"TRUE",Admin,California,4.3,1.05,1.149,2.41
EMP1717,Frank,Brown,25,DevOps-California,Pending,2022-11-13,88942.62,frank.brown@example.com,(125)-389-2186,Average,"FALSE",DevOps,California,3.1,1.13,1.149,1.3
EMP1718,Charlie,Garcia,25,Cloud Tech-Florida,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,(851)-935-8373,Average,"FALSE",Cloud Tech,Florida,5.1,1.18,0.954,1.13
EMP1719,David,Brown,30,HR-California,Active,2023-03-14,77985.88,david.brown@example.com,(907)-977-9611,Average,"TRUE",HR,California,2.8,1.07,1.149,1.23
EMP1720,Bob,Johnson,35,Finance-New York,Inactive,2024-08-18,112931.69,bob.johnson@example.com,NULL,Poor,"FALSE",Finance,New York,1.4,1.08,1.126,0.61
